region_code,region_name,year,month,time,dengue_cases,population,DIR
1,North,2001,1,1,13365,13245084,100.905362321598
1,North,2001,2,2,11981,13245084,90.4562024672701
1,North,2001,3,3,8068,13245084,60.9131659716163
1,North,2001,4,4,4420,13245084,33.3708717891106
1,North,2001,5,5,3052,13245084,23.0425114706709
1,North,2001,6,6,1546,13245084,11.6722551551957
1,North,2001,7,7,1063,13245084,8.02561916557117
1,North,2001,8,8,1279,13245084,9.65641290006164
1,North,2001,9,9,1169,13245084,8.82591609083038
1,North,2001,10,10,1494,13245084,11.2796566635591
1,North,2001,11,11,2218,13245084,16.7458356624994
1,North,2001,12,12,2237,13245084,16.8892851113666
1,North,2002,1,13,3596,13504599,26.6279657766958
1,North,2002,2,14,4341,13504599,32.1446049601325
1,North,2002,3,15,4109,13504599,30.4266716842166
1,North,2002,4,16,1854,13504599,13.7286564377069
1,North,2002,5,17,916,13504599,6.78287448594364
1,North,2002,6,18,509,13504599,3.76908636828091
1,North,2002,7,19,452,13504599,3.34700793411193
1,North,2002,8,20,516,13504599,3.82092056195078
1,North,2002,9,21,551,13504599,4.08009153030016
1,North,2002,10,22,690,13504599,5.10937051888768
1,North,2002,11,23,1330,13504599,9.84849679727625
1,North,2002,12,24,1449,13504599,10.7296780896641
1,North,2003,1,25,3647,13784881,26.4565214599967
1,North,2003,2,26,3887,13784881,28.1975593405558
1,North,2003,3,27,3229,13784881,23.4242138180228
1,North,2003,4,28,2108,13784881,15.2921160509111
1,North,2003,5,29,1865,13784881,13.529315196845
1,North,2003,6,30,1370,13784881,9.93842456819177
1,North,2003,7,31,2011,13784881,14.5884465741852
1,North,2003,8,32,3168,13784881,22.9817000233807
1,North,2003,9,33,2667,13784881,19.3472834477135
1,North,2003,10,34,1553,13784881,11.2659659521181
1,North,2003,11,35,1553,13784881,11.2659659521181
1,North,2003,12,36,1602,13784881,11.6214278527323
1,North,2004,1,37,2749,14373260,19.1257933134167
1,North,2004,2,38,2288,14373260,15.9184485635131
1,North,2004,3,39,1907,14373260,13.2676929242218
1,North,2004,4,40,1089,14373260,7.57656926821055
1,North,2004,5,41,910,14373260,6.33120113321543
1,North,2004,6,42,641,14373260,4.45967024878142
1,North,2004,7,43,585,14373260,4.07005787135278
1,North,2004,8,44,593,14373260,4.12571678241401
1,North,2004,9,45,642,14373260,4.46662761266407
1,North,2004,10,46,1012,14373260,7.04085224924617
1,North,2004,11,47,3361,14373260,23.3837000096012
1,North,2004,12,48,3461,14373260,24.0794363978666
1,North,2005,1,49,5079,14698878,34.5536577689807
1,North,2005,2,50,4539,14698878,30.8799079766497
1,North,2005,3,51,4205,14698878,28.6076256976893
1,North,2005,4,52,2337,14698878,15.8991727123662
1,North,2005,5,53,2207,14698878,15.0147514660643
1,North,2005,6,54,1902,14698878,12.9397631574328
1,North,2005,7,55,1016,14698878,6.91209220186738
1,North,2005,8,56,727,14698878,4.94595573893463
1,North,2005,9,57,548,14698878,3.72817571518044
1,North,2005,10,58,613,14698878,4.1703863383314
1,North,2005,11,59,1084,14698878,7.37471254608685
1,North,2005,12,60,1721,14698878,11.7083766529663
1,North,2006,1,61,4847,15022060,32.2658809777088
1,North,2006,2,62,3704,15022060,24.6570710009147
1,North,2006,3,63,2980,15022060,19.8374923279497
1,North,2006,4,64,2080,15022060,13.8463033698441
1,North,2006,5,65,1887,15022060,12.5615261821614
1,North,2006,6,66,798,15022060,5.31218754285364
1,North,2006,7,67,451,15022060,3.00225135567292
1,North,2006,8,68,431,15022060,2.86911382327058
1,North,2006,9,69,497,15022060,3.30846768019832
1,North,2006,10,70,562,15022060,3.74116466050595
1,North,2006,11,71,980,15022060,6.523739087715
1,North,2006,12,72,1580,15022060,10.5178650597854
1,North,2007,1,73,3717,14648122,25.375266535874
1,North,2007,2,74,5150,14648122,35.1580905729758
1,North,2007,3,75,6488,14648122,44.2923673082461
1,North,2007,4,76,4595,14648122,31.3692089675386
1,North,2007,5,77,2854,14648122,19.4837263097618
1,North,2007,6,78,1444,14648122,9.85791898784022
1,North,2007,7,79,1111,14648122,7.58459002457789
1,North,2007,8,80,961,14648122,6.56056796905433
1,North,2007,9,81,1120,14648122,7.64603134790931
1,North,2007,10,82,1956,14648122,13.3532476040273
1,North,2007,11,83,3336,14648122,22.7742505148442
1,North,2007,12,84,4207,14648122,28.7204052505843
1,North,2008,1,85,9649,15142684,63.7205398990034
1,North,2008,2,86,8641,15142684,57.0638600131919
1,North,2008,3,87,8235,15142684,54.3826972814067
1,North,2008,4,88,7008,15142684,46.2797744442135
1,North,2008,5,89,3312,15142684,21.8719481962379
1,North,2008,6,90,1519,15142684,10.0312467723688
1,North,2008,7,91,1475,15142684,9.74067741227381
1,North,2008,8,92,859,15142684,5.67270637094454
1,North,2008,9,93,838,15142684,5.53402553999014
1,North,2008,10,94,1138,15142684,7.51518026791023
1,North,2008,11,95,1827,15142684,12.0652322930334
1,North,2008,12,96,3004,15142684,19.8379626755732
1,North,2009,1,97,6637,15385707,43.1374391830028
1,North,2009,2,98,10501,15385707,68.2516572036631
1,North,2009,3,99,10741,15385707,69.8115465217166
1,North,2009,4,100,4276,15385707,27.7920280166521
1,North,2009,5,101,2925,15385707,19.0111510637763
1,North,2009,6,102,1647,15385707,10.7047404451417
1,North,2009,7,103,1102,15385707,7.16249178539537
1,North,2009,8,104,1000,15385707,6.49953882522266
1,North,2009,9,105,905,15385707,5.8820826368265
1,North,2009,10,106,1998,15385707,12.9860785727949
1,North,2009,11,107,6065,15385707,39.4197029749754
1,North,2009,12,108,8805,15385707,57.2284393560855
1,North,2010,1,109,16748,15865678,105.561199464656
1,North,2010,2,110,16795,15865678,105.857436410849
1,North,2010,3,111,12802,15865678,80.689901811949
1,North,2010,4,112,8099,15865678,51.0472984514119
1,North,2010,5,113,5917,15865678,37.2943406515625
1,North,2010,6,114,5206,15865678,32.8129689761761
1,North,2010,7,115,3760,15865678,23.6989556954326
1,North,2010,8,116,3566,15865678,22.4761904281683
1,North,2010,9,117,2855,15865678,17.994818752782
1,North,2010,10,118,3349,15865678,21.1084581446819
1,North,2010,11,119,7399,15865678,46.6352588272622
1,North,2010,12,120,11240,15865678,70.8447505363465
1,North,2011,1,121,24755,16095187,153.803742696497
1,North,2011,2,122,33482,16095187,208.024920741834
1,North,2011,3,123,27652,16095187,171.802912261908
1,North,2011,4,124,10215,16095187,63.46617780831
1,North,2011,5,125,5414,16095187,33.6373848902781
1,North,2011,6,126,3124,16095187,19.4095290722624
1,North,2011,7,127,1753,16095187,10.8914546938784
1,North,2011,8,128,1635,16095187,10.1583162718147
1,North,2011,9,129,1406,16095187,8.73553069001311
1,North,2011,10,130,1338,16095187,8.31304414170522
1,North,2011,11,131,1228,16095187,7.62961001944246
1,North,2011,12,132,2248,16095187,13.9669082440608
1,North,2012,1,133,6070,16347807,37.1303625006094
1,North,2012,2,134,7347,16347807,44.9418077911001
1,North,2012,3,135,6583,16347807,40.2683980793265
1,North,2012,4,136,4510,16347807,27.5877981676686
1,North,2012,5,137,3281,16347807,20.0699702412684
1,North,2012,6,138,2120,16347807,12.9681002473298
1,North,2012,7,139,1863,16347807,11.396023943762
1,North,2012,8,140,1959,16347807,11.983258671943
1,North,2012,9,141,1485,16347807,9.08378720154942
1,North,2012,10,142,1532,16347807,9.37128753722135
1,North,2012,11,143,2447,16347807,14.9683685401962
1,North,2012,12,144,3086,16347807,18.8771496996508
1,North,2013,1,145,9713,17013559,57.0897599967179
1,North,2013,2,146,10645,17013559,62.5677437624897
1,North,2013,3,147,9636,17013559,56.6371797928934
1,North,2013,4,148,6679,17013559,39.256924433036
1,North,2013,5,149,3794,17013559,22.2998609520795
1,North,2013,6,150,1990,17013559,11.69655331962
1,North,2013,7,151,1146,17013559,6.73580407250476
1,North,2013,8,152,801,17013559,4.70800965277165
1,North,2013,9,153,718,17013559,4.22016345903876
1,North,2013,10,154,802,17013559,4.71388731775638
1,North,2013,11,155,1417,17013559,8.32865128336758
1,North,2013,12,156,1481,17013559,8.70482184239053
1,North,2014,1,157,2886,17261983,16.7188207751103
1,North,2014,2,158,2586,17261983,14.9808976176144
1,North,2014,3,159,3050,17261983,17.6688854345413
1,North,2014,4,160,2717,17261983,15.7397907297209
1,North,2014,5,161,2691,17261983,15.5891707227379
1,North,2014,6,162,1777,17261983,10.2942981695672
1,North,2014,7,163,1431,17261983,8.28989346125529
1,North,2014,8,164,2996,17261983,17.3560592661921
1,North,2014,9,165,8184,17261983,47.4105437364873
1,North,2014,10,166,9007,17261983,52.1782462652176
1,North,2014,11,167,6970,17261983,40.3777480258207
1,North,2014,12,168,4393,17261983,25.4489881029312
1,North,2015,1,169,4242,17504446,24.2338432190313
1,North,2015,2,170,3903,17504446,22.2971923818669
1,North,2015,3,171,5227,17504446,29.8609850320313
1,North,2015,4,172,3948,17504446,22.5542699266232
1,North,2015,5,173,3289,17504446,18.7895121045248
1,North,2015,6,174,2171,17504446,12.4025633259116
1,North,2015,7,175,1503,17504446,8.58638999486188
1,North,2015,8,176,1443,17504446,8.24361993518675
1,North,2015,9,177,1181,17504446,6.74685734127204
1,North,2015,10,178,1123,17504446,6.41551295025275
1,North,2015,11,179,1460,17504446,8.34073811876137
1,North,2015,12,180,2696,17504446,15.4018013480689
1,North,2016,1,181,6311,17740418,35.5741335970776
1,North,2016,2,182,8790,17740418,49.5478742383635
1,North,2016,3,183,6746,17740418,38.0261615030717
1,North,2016,4,184,5686,17740418,32.0511049965114
1,North,2016,5,185,3217,17740418,18.1337328128345
1,North,2016,6,186,1715,17740418,9.66719047995374
1,North,2016,7,187,1178,17740418,6.64020430634724
1,North,2016,8,188,838,17740418,4.7236767476392
1,North,2016,9,189,701,17740418,3.95142887839509
1,North,2016,10,190,743,17740418,4.18817640035314
1,North,2016,11,191,1035,17740418,5.83413536253768
1,North,2016,12,192,1602,17740418,9.03022690897137
1,North,2017,1,193,4222,17936201,23.5389868791056
1,North,2017,2,194,4155,17936201,23.1654406638284
1,North,2017,3,195,3875,17936201,21.6043520029687
1,North,2017,4,196,2375,17936201,13.2413770340776
1,North,2017,5,197,1854,17936201,10.3366370615494
1,North,2017,6,198,968,17936201,5.39690651325774
1,North,2017,7,199,718,17936201,4.00307735177589
1,North,2017,8,200,707,17936201,3.94174886867068
1,North,2017,9,201,628,17936201,3.50129885364242
1,North,2017,10,202,600,17936201,3.34518998755645
1,North,2017,11,203,766,17936201,4.2706925507804
1,North,2017,12,204,768,17936201,4.28184318407226
1,North,2018,1,205,1361,18182253,7.48532098854856
1,North,2018,2,206,1480,18182253,8.13980533655538
1,North,2018,3,207,1949,18182253,10.7192436492881
1,North,2018,4,208,1878,18182253,10.3287529878723
1,North,2018,5,209,1449,18182253,7.96930941396536
1,North,2018,6,210,783,18182253,4.30639701251545
1,North,2018,7,211,667,18182253,3.66841226992057
1,North,2018,8,212,780,18182253,4.28989740710351
1,North,2018,9,213,859,18182253,4.72438701628451
1,North,2018,10,214,1609,18182253,8.84928836926865
1,North,2018,11,215,2577,18182253,14.1731610488535
1,North,2018,12,216,2278,18182253,12.5287003761305
1,North,2019,1,217,5034,18430980,27.3127093621717
1,North,2019,2,218,5256,18430980,28.517203100432
1,North,2019,3,219,4796,18430980,26.0214052643972
1,North,2019,4,220,3970,18430980,21.5398204544739
1,North,2019,5,221,3017,18430980,16.3691784159063
1,North,2019,6,222,1279,18430980,6.93940311367057
1,North,2019,7,223,771,18430980,4.18317419909305
1,North,2019,8,224,710,18430980,3.85220970344496
1,North,2019,9,225,827,18430980,4.48701045739293
1,North,2019,10,226,2053,18430980,11.1388542551725
1,North,2019,11,227,4624,18430980,25.088193899619
1,North,2019,12,228,4827,18430980,26.1896003359561
1,North,2020,1,229,5316,18672591,28.4695359096121
1,North,2020,2,230,3849,18672591,20.6131007742846
1,North,2020,3,231,3283,18672591,17.5819199381596
1,North,2020,4,232,1818,18672591,9.73619568917886
1,North,2020,5,233,2099,18672591,11.2410752208946
1,North,2020,6,234,1239,18672591,6.63539409180012
1,North,2020,7,235,807,18672591,4.32184264090613
1,North,2020,8,236,552,18672591,2.95620463169787
1,North,2020,9,237,514,18672591,2.75269779110998
1,North,2020,10,238,720,18672591,3.85591908482331
1,North,2020,11,239,1608,18672591,8.61155262277206
1,North,2020,12,240,3455,18672591,18.5030561639785
2,Northeast,2001,1,1,8775,48331186,18.1559790401171
2,Northeast,2001,2,2,14581,48331186,30.1689265394812
2,Northeast,2001,3,3,22254,48331186,46.0448042802012
2,Northeast,2001,4,4,23581,48331186,48.7904435037038
2,Northeast,2001,5,5,28030,48331186,57.9956800563512
2,Northeast,2001,6,6,17330,48331186,35.8567654433309
2,Northeast,2001,7,7,11219,48331186,23.2127554246238
2,Northeast,2001,8,8,7419,48331186,15.3503371508409
2,Northeast,2001,9,9,4563,48331186,9.44110910086088
2,Northeast,2001,10,10,4535,48331186,9.38317549252774
2,Northeast,2001,11,11,4176,48331186,8.64038387139931
2,Northeast,2001,12,12,3233,48331186,6.68926270503687
2,Northeast,2002,1,13,20893,48845112,42.773983198155
2,Northeast,2002,2,14,65140,48845112,133.360324775179
2,Northeast,2002,3,15,82222,48845112,168.33209431478
2,Northeast,2002,4,16,43297,48845112,88.6414182037294
2,Northeast,2002,5,17,18804,48845112,38.4971990646679
2,Northeast,2002,6,18,8858,48845112,18.1348749901525
2,Northeast,2002,7,19,6759,48845112,13.8376179790518
2,Northeast,2002,8,20,5178,48845112,10.6008560283371
2,Northeast,2002,9,21,3759,48845112,7.69575469496313
2,Northeast,2002,10,22,4016,48845112,8.2219076496334
2,Northeast,2002,11,23,4628,48845112,9.47484775958749
2,Northeast,2002,12,24,4129,48845112,8.4532511666674
2,Northeast,2003,1,25,10600,49352225,21.4782616183971
2,Northeast,2003,2,26,19573,49352225,39.6598127034799
2,Northeast,2003,3,27,31727,49352225,64.286868525178
2,Northeast,2003,4,28,30899,49352225,62.6091326176277
2,Northeast,2003,5,29,27226,49352225,55.1667123417435
2,Northeast,2003,6,30,14478,49352225,29.3360633689768
2,Northeast,2003,7,31,6569,49352225,13.310443450118
2,Northeast,2003,8,32,3150,49352225,6.38269095263689
2,Northeast,2003,9,33,1880,49352225,3.80935206062138
2,Northeast,2003,10,34,1768,49352225,3.58241193786096
2,Northeast,2003,11,35,1710,49352225,3.4648893742886
2,Northeast,2003,12,36,1895,49352225,3.83974582706251
2,Northeast,2004,1,37,1969,50427274,3.90463303647943
2,Northeast,2004,2,38,3201,50427274,6.34775538332689
2,Northeast,2004,3,39,3833,50427274,7.60104541839799
2,Northeast,2004,4,40,2716,50427274,5.385974264641
2,Northeast,2004,5,41,2674,50427274,5.30268600281665
2,Northeast,2004,6,42,1989,50427274,3.94429411353864
2,Northeast,2004,7,43,1588,50427274,3.14908951850144
2,Northeast,2004,8,44,1363,50427274,2.7029024015853
2,Northeast,2004,9,45,751,50427274,1.48927344357341
2,Northeast,2004,10,46,735,50427274,1.45754458192604
2,Northeast,2004,11,47,760,50427274,1.50712092825006
2,Northeast,2004,12,48,773,50427274,1.53290062833855
2,Northeast,2005,1,49,3096,51019091,6.06831666209028
2,Northeast,2005,2,50,5197,51019091,10.1863829757375
2,Northeast,2005,3,51,9622,51019091,18.8596068871552
2,Northeast,2005,4,52,10904,51019091,21.3723917582146
2,Northeast,2005,5,53,11019,51019091,21.5977975773814
2,Northeast,2005,6,54,8925,51019091,17.4934516179444
2,Northeast,2005,7,55,10055,51019091,19.7083087975832
2,Northeast,2005,8,56,7547,51019091,14.7925018891458
2,Northeast,2005,9,57,3958,51019091,7.75788028054048
2,Northeast,2005,10,58,2064,51019091,4.04554444139352
2,Northeast,2005,11,59,1986,51019091,3.89266049448039
2,Northeast,2005,12,60,1632,51019091,3.19880258156697
2,Northeast,2006,1,61,3204,51609027,6.20821624868068
2,Northeast,2006,2,62,3727,51609027,7.2216048560652
2,Northeast,2006,3,63,5817,51609027,11.2712839945617
2,Northeast,2006,4,64,7860,51609027,15.22989379358
2,Northeast,2006,5,65,12167,51609027,23.5753330517159
2,Northeast,2006,6,66,11918,51609027,23.0928593170338
2,Northeast,2006,7,67,9131,51609027,17.6926412505316
2,Northeast,2006,8,68,5845,51609027,11.3255380691444
2,Northeast,2006,9,69,2869,51609027,5.55910499920876
2,Northeast,2006,10,70,2391,51609027,4.63291044026077
2,Northeast,2006,11,71,2555,51609027,4.95068430567389
2,Northeast,2006,12,72,2210,51609027,4.28219660099385
2,Northeast,2007,1,73,6733,51535782,13.064709098622
2,Northeast,2007,2,74,9592,51535782,18.6123109570744
2,Northeast,2007,3,75,15393,51535782,29.8685678234202
2,Northeast,2007,4,76,20235,51535782,39.2639816739368
2,Northeast,2007,5,77,21223,51535782,41.1810962721008
2,Northeast,2007,6,78,16632,51535782,32.2727226686887
2,Northeast,2007,7,79,12264,51535782,23.7970581294371
2,Northeast,2007,8,80,7299,51535782,14.1629751538455
2,Northeast,2007,9,81,4276,51535782,8.29714779529299
2,Northeast,2007,10,82,4185,51535782,8.12057145072525
2,Northeast,2007,11,83,3880,51535782,7.52874963651469
2,Northeast,2007,12,84,3917,51535782,7.60054441397629
2,Northeast,2008,1,85,8270,53088499,15.5777619555603
2,Northeast,2008,2,86,14245,53088499,26.8325536949161
2,Northeast,2008,3,87,26301,53088499,49.541803771849
2,Northeast,2008,4,88,55529,53088499,104.597042760618
2,Northeast,2008,5,89,45349,53088499,85.4215147427694
2,Northeast,2008,6,90,15086,53088499,28.4167009506146
2,Northeast,2008,7,91,4994,53088499,9.40693388223314
2,Northeast,2008,8,92,2410,53088499,4.53958963880294
2,Northeast,2008,9,93,1599,53088499,3.01195179769539
2,Northeast,2008,10,94,1822,53088499,3.43200511282114
2,Northeast,2008,11,95,2315,53088499,4.36064315926506
2,Northeast,2008,12,96,2803,53088499,5.27986296994383
2,Northeast,2009,1,97,8837,53591197,16.4896484771557
2,Northeast,2009,2,98,18842,53591197,35.1587593760968
2,Northeast,2009,3,99,41310,53591197,77.0835553458528
2,Northeast,2009,4,100,25727,53591197,48.0060186004056
2,Northeast,2009,5,101,13463,53591197,25.1216631716586
2,Northeast,2009,6,102,5733,53591197,10.6976524521369
2,Northeast,2009,7,103,3332,53591197,6.21743903201117
2,Northeast,2009,8,104,2417,53591197,4.5100690697392
2,Northeast,2009,9,105,1514,53591197,2.82509084467735
2,Northeast,2009,10,106,1436,53591197,2.67954455281154
2,Northeast,2009,11,107,2061,53591197,3.84578086583884
2,Northeast,2009,12,108,2684,53591197,5.00828522266446
2,Northeast,2010,1,109,4773,53078137,8.99240303027214
2,Northeast,2010,2,110,8636,53078137,16.2703525182129
2,Northeast,2010,3,111,20111,53078137,37.8894232855234
2,Northeast,2010,4,112,22380,53078137,42.1642530520617
2,Northeast,2010,5,113,28733,53078137,54.1333995953927
2,Northeast,2010,6,114,24098,53078137,45.4009906187928
2,Northeast,2010,7,115,19072,53078137,35.9319318234549
2,Northeast,2010,8,116,12971,53078137,24.437557030308
2,Northeast,2010,9,117,7940,53078137,14.9590781605617
2,Northeast,2010,10,118,6391,53078137,12.040739108835
2,Northeast,2010,11,119,7051,53078137,13.2841889307456
2,Northeast,2010,12,120,7446,53078137,14.0283748090103
2,Northeast,2011,1,121,13577,53501859,25.3766883128304
2,Northeast,2011,2,122,21847,53501859,40.8340951292926
2,Northeast,2011,3,123,35576,53501859,66.4948857197654
2,Northeast,2011,4,124,37871,53501859,70.7844562933785
2,Northeast,2011,5,125,27277,53501859,50.9832751792793
2,Northeast,2011,6,126,14931,53501859,27.9074414965656
2,Northeast,2011,7,127,8380,53501859,15.6630071489665
2,Northeast,2011,8,128,5553,53501859,10.3790786036052
2,Northeast,2011,9,129,3423,53501859,6.39790852874851
2,Northeast,2011,10,130,2727,53501859,5.09701915217563
2,Northeast,2011,11,131,1690,53501859,3.15876874483932
2,Northeast,2011,12,132,1990,53501859,3.71949692439659
2,Northeast,2012,1,133,13282,53907144,24.6386638475969
2,Northeast,2012,2,134,18503,53907144,34.3238365586572
2,Northeast,2012,3,135,33478,53907144,62.1030860028496
2,Northeast,2012,4,136,45350,53907144,84.1261410546995
2,Northeast,2012,5,137,53605,53907144,99.4395102808637
2,Northeast,2012,6,138,20815,53907144,38.6126929670027
2,Northeast,2012,7,139,12763,53907144,23.6758972057581
2,Northeast,2012,8,140,7776,53907144,14.4248042522898
2,Northeast,2012,9,141,4074,53907144,7.55743988217962
2,Northeast,2012,10,142,2734,53907144,5.07168400537042
2,Northeast,2012,11,143,2948,53907144,5.46866292898025
2,Northeast,2012,12,144,3886,53907144,7.20869204274669
2,Northeast,2013,1,145,9483,55794707,16.9962358615845
2,Northeast,2013,2,146,16983,55794707,30.438371152303
2,Northeast,2013,3,147,25938,55794707,46.488280689421
2,Northeast,2013,4,148,25218,55794707,45.197835701512
2,Northeast,2013,5,149,20827,55794707,37.3279135599726
2,Northeast,2013,6,150,14331,55794707,25.685232113505
2,Northeast,2013,7,151,11327,55794707,20.3012088583958
2,Northeast,2013,8,152,8568,55794707,15.3562953561168
2,Northeast,2013,9,153,5035,55794707,9.0241534918357
2,Northeast,2013,10,154,3467,55794707,6.21385107372282
2,Northeast,2013,11,155,3559,55794707,6.3787412666223
2,Northeast,2013,12,156,2492,55794707,4.46637348592941
2,Northeast,2014,1,157,4583,56186190,8.15680863927595
2,Northeast,2014,2,158,5714,56186190,10.1697587966011
2,Northeast,2014,3,159,7633,56186190,13.5851888159706
2,Northeast,2014,4,160,11486,56186190,20.4427458063983
2,Northeast,2014,5,161,16403,56186190,29.1940065699418
2,Northeast,2014,6,162,12628,56186190,22.4752737282952
2,Northeast,2014,7,163,9858,56186190,17.5452366497889
2,Northeast,2014,8,164,6459,56186190,11.495707397138
2,Northeast,2014,9,165,4379,56186190,7.79373009631014
2,Northeast,2014,10,166,3742,56186190,6.65999954793162
2,Northeast,2014,11,167,3754,56186190,6.68135710928255
2,Northeast,2014,12,168,4185,56186190,7.44844952113678
2,Northeast,2015,1,169,9734,56560081,17.2100177862192
2,Northeast,2015,2,170,15616,56560081,27.6095785647832
